customer_id,first_name,last_name,gender,date_of_birth,city,state,employment_type,monthly_income,signup_date,loan_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date,repayment_id,due_date,payment_date,amount_paid,repayment_status,income_segment,high_risk_flag,large_loan_flag,missed_payment_flag
6619,Brittany,Zimmerman,Male,1980-12-04,South William,Arizona,Self-Employed,171636.0,2025-01-21,11102,370443.0,19.28,24,Default,2025-10-26,9013,2025-05-25,2026-01-08,3465.83,Missed,High income,1,0,1
6620,Sarah,Turner,Female,1981-11-12,Higginsmouth,Montana,Salaried,157701.0,2026-03-21,492,503591.0,10.68,12,Active,2024-11-08,2892,2025-10-03,2026-01-25,16325.98,On-Time,High income,0,1,0
6620,Sarah,Turner,Female,1981-11-12,Higginsmouth,Montana,Salaried,157701.0,2026-03-21,2940,505869.0,8.19,6,Default,2025-05-08,726,2025-06-23,2026-05-06,10011.76,Late,High income,1,1,0
6621,Matthew,Rojas,Male,1986-03-29,Charlesbury,Oklahoma,Salaried,182795.0,2025-05-31,106,595857.0,17.88,36,Active,2025-02-22,4017,2025-06-25,2026-02-03,12203.1,Missed,High income,0,1,1
6621,Matthew,Rojas,Male,1986-03-29,Charlesbury,Oklahoma,Salaried,182795.0,2025-05-31,106,595857.0,17.88,36,Active,2025-02-22,15729,2025-08-12,2026-03-22,10857.55,Missed,High income,0,1,1
6622,Stephanie,Everett,Male,1976-12-04,Jasonview,North Dakota,Self-Employed,97632.0,2025-05-31,5173,698935.0,8.11,12,Default,2026-05-09,2673,2025-09-26,2026-02-21,23147.36,Missed,Middle income,1,1,1
6622,Stephanie,Everett,Male,1976-12-04,Jasonview,North Dakota,Self-Employed,97632.0,2025-05-31,5173,698935.0,8.11,12,Default,2026-05-09,6796,2026-05-07,2025-09-18,36907.41,Missed,Middle income,1,1,1
6622,Stephanie,Everett,Male,1976-12-04,Jasonview,North Dakota,Self-Employed,97632.0,2025-05-31,5173,698935.0,8.11,12,Default,2026-05-09,11364,2025-07-02,2025-12-05,38421.37,Missed,Middle income,1,1,1
6622,Stephanie,Everett,Male,1976-12-04,Jasonview,North Dakota,Self-Employed,97632.0,2025-05-31,5173,698935.0,8.11,12,Default,2026-05-09,13048,2026-04-27,2026-03-03,3031.32,Late,Middle income,1,1,0
6622,Stephanie,Everett,Male,1976-12-04,Jasonview,North Dakota,Self-Employed,97632.0,2025-05-31,5173,698935.0,8.11,12,Default,2026-05-09,15052,2025-08-13,2025-11-12,25172.44,On-Time,Middle income,1,1,0
6623,Juan,Strickland,Female,1966-02-13,Justinfurt,New York,Salaried,88260.0,2023-06-16,5045,330025.0,19.89,6,Default,2024-12-19,9698,2025-12-07,2025-11-01,10735.15,Late,Middle income,1,0,0
6624,Amber,Allen,Female,1978-12-25,Port Shelby,South Dakota,Salaried,38203.0,2024-12-15,12436,339591.0,17.47,36,Active,2025-09-11,581,2025-12-15,2026-04-09,15231.92,Missed,Low income,0,0,1
6625,Sarah,Davis,Male,1980-09-05,West Wendychester,Texas,Self-Employed,188253.0,2026-03-08,9421,519369.0,19.64,36,Closed,2025-12-22,454,2026-03-15,2026-03-23,48962.24,Late,High income,0,1,0
6625,Sarah,Davis,Male,1980-09-05,West Wendychester,Texas,Self-Employed,188253.0,2026-03-08,9421,519369.0,19.64,36,Closed,2025-12-22,1563,2025-11-16,2025-07-31,30586.95,On-Time,High income,0,1,0
6625,Sarah,Davis,Male,1980-09-05,West Wendychester,Texas,Self-Employed,188253.0,2026-03-08,9421,519369.0,19.64,36,Closed,2025-12-22,15307,2025-08-22,2026-02-21,13214.17,On-Time,High income,0,1,0
6626,Sara,Cummings,Female,1965-11-29,West Cathytown,Delaware,Salaried,55343.0,2025-01-06,6066,835008.0,11.17,6,Default,2026-05-04,3813,2026-01-06,2025-05-27,45206.76,On-Time,Middle income,1,1,0
6626,Sara,Cummings,Female,1965-11-29,West Cathytown,Delaware,Salaried,55343.0,2025-01-06,6066,835008.0,11.17,6,Default,2026-05-04,12449,2025-10-05,2025-05-19,13331.45,Late,Middle income,1,1,0
6627,Robert,White,Female,1976-06-26,Port Emily,Tennessee,Salaried,139708.0,2024-12-19,4072,92553.0,13.35,24,Active,2025-09-15,17739,2025-07-23,2026-02-04,36888.8,Late,High income,0,0,0
6627,Robert,White,Female,1976-06-26,Port Emily,Tennessee,Salaried,139708.0,2024-12-19,12053,820813.0,21.24,12,Closed,2025-01-27,6190,2026-01-27,2025-09-28,22204.88,Late,High income,0,1,0
6634,Misty,Gilbert,Male,1994-07-01,Marvinbury,Pennsylvania,Freelancer,188564.0,2025-05-15,13536,839514.0,16.2,24,Active,2024-09-19,10767,2025-07-08,2025-07-08,6643.61,Missed,High income,0,1,1
6634,Misty,Gilbert,Male,1994-07-01,Marvinbury,Pennsylvania,Freelancer,188564.0,2025-05-15,13536,839514.0,16.2,24,Active,2024-09-19,13685,2025-07-15,2025-10-10,29192.79,On-Time,High income,0,1,0
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,1886,833252.0,15.23,24,Active,2025-01-28,13436,2026-04-27,2025-07-15,23095.83,On-Time,High income,0,1,0
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,1886,833252.0,15.23,24,Active,2025-01-28,13570,2025-10-12,2025-06-13,10597.51,On-Time,High income,0,1,0
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,1886,833252.0,15.23,24,Active,2025-01-28,14188,2025-08-13,2025-06-02,36526.04,Missed,High income,0,1,1
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,3432,109633.0,8.73,6,Closed,2025-10-09,673,2026-03-12,2025-07-14,29678.9,On-Time,High income,0,0,0
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,3432,109633.0,8.73,6,Closed,2025-10-09,11158,2025-12-26,2025-07-05,15553.71,Missed,High income,0,0,1
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,3432,109633.0,8.73,6,Closed,2025-10-09,14325,2026-02-08,2025-10-30,1209.61,Late,High income,0,0,0
6636,Patricia,Potter,Male,1993-05-13,Pamelabury,Vermont,Salaried,107590.0,2023-05-24,3432,109633.0,8.73,6,Closed,2025-10-09,15854,2025-06-12,2026-03-29,36994.65,On-Time,High income,0,0,0
6637,James,Boyd,Male,1973-10-03,Port Frankville,New Hampshire,Bussiness,163484.0,2024-06-04,8491,225480.0,21.27,48,Default,2025-09-17,906,2025-11-24,2026-01-02,26434.07,Late,High income,1,0,0
6637,James,Boyd,Male,1973-10-03,Port Frankville,New Hampshire,Bussiness,163484.0,2024-06-04,8491,225480.0,21.27,48,Default,2025-09-17,7336,2025-11-24,2026-04-17,33710.61,Missed,High income,1,0,1
6637,James,Boyd,Male,1973-10-03,Port Frankville,New Hampshire,Bussiness,163484.0,2024-06-04,8491,225480.0,21.27,48,Default,2025-09-17,8930,2025-11-30,2026-03-20,7195.62,Missed,High income,1,0,1
6637,James,Boyd,Male,1973-10-03,Port Frankville,New Hampshire,Bussiness,163484.0,2024-06-04,9257,710368.0,9.34,6,Active,2025-04-25,4989,2025-10-26,2025-10-31,11737.58,On-Time,High income,0,1,0
6637,James,Boyd,Male,1973-10-03,Port Frankville,New Hampshire,Bussiness,163484.0,2024-06-04,9257,710368.0,9.34,6,Active,2025-04-25,7854,2025-12-13,2026-03-01,9507.74,On-Time,High income,0,1,0
6639,Patrick,Flores,Female,1994-02-23,Huntville,Alaska,Bussiness,89364.0,2024-12-27,1094,909132.0,16.88,24,Active,2024-09-05,10238,2025-05-28,2026-03-10,15837.55,Late,Middle income,0,1,0
6640,Sandy,Calderon,Female,1984-08-04,Taylorfort,Oregon,Salaried,138673.0,2026-05-05,1966,293092.0,14.34,36,Closed,2026-01-20,74,2026-01-15,2025-10-13,6963.91,On-Time,High income,0,0,0
6640,Sandy,Calderon,Female,1984-08-04,Taylorfort,Oregon,Salaried,138673.0,2026-05-05,1966,293092.0,14.34,36,Closed,2026-01-20,1153,2025-11-09,2025-11-03,6479.92,On-Time,High income,0,0,0
6640,Sandy,Calderon,Female,1984-08-04,Taylorfort,Oregon,Salaried,138673.0,2026-05-05,1966,293092.0,14.34,36,Closed,2026-01-20,3494,2025-05-15,2025-08-20,1838.64,Late,High income,0,0,0
6641,Joseph,Barton,Female,1987-04-15,South Crystalton,Virginia,Freelancer,127916.0,2023-09-29,13461,321393.0,17.47,36,Default,2025-03-27,12056,2026-04-11,2025-05-20,39227.55,Missed,High income,1,0,1
6641,Joseph,Barton,Female,1987-04-15,South Crystalton,Virginia,Freelancer,127916.0,2023-09-29,13461,321393.0,17.47,36,Default,2025-03-27,13734,2025-06-11,2026-01-27,20911.86,Late,High income,1,0,0
6641,Joseph,Barton,Female,1987-04-15,South Crystalton,Virginia,Freelancer,127916.0,2023-09-29,13461,321393.0,17.47,36,Default,2025-03-27,14905,2025-11-15,2026-04-23,20582.63,Missed,High income,1,0,1
6641,Joseph,Barton,Female,1987-04-15,South Crystalton,Virginia,Freelancer,127916.0,2023-09-29,13576,520387.0,20.33,6,Closed,2024-09-12,17001,2025-10-20,2026-04-16,44639.17,Missed,High income,0,1,1
6642,Brittany,Ramirez,Male,1986-10-08,Johnsonton,Maryland,Salaried,109575.0,2025-08-05,911,70708.0,11.87,48,Closed,2024-12-25,3830,2026-04-04,2025-05-15,38651.38,Late,High income,0,0,0
6642,Brittany,Ramirez,Male,1986-10-08,Johnsonton,Maryland,Salaried,109575.0,2025-08-05,911,70708.0,11.87,48,Closed,2024-12-25,10233,2025-07-22,2026-03-28,9371.35,Missed,High income,0,0,1
6642,Brittany,Ramirez,Male,1986-10-08,Johnsonton,Maryland,Salaried,109575.0,2025-08-05,12041,832458.0,11.44,12,Active,2026-01-01,9264,2026-03-19,2026-01-02,19135.81,On-Time,High income,0,1,0
6642,Brittany,Ramirez,Male,1986-10-08,Johnsonton,Maryland,Salaried,109575.0,2025-08-05,12041,832458.0,11.44,12,Active,2026-01-01,13132,2025-09-19,2025-10-25,47139.73,Missed,High income,0,1,1
6644,Dave,Jacobson,Male,1975-10-08,Port Amandaberg,California,Self-Employed,96739.0,2024-10-20,11714,744451.0,12.34,24,Default,2025-08-04,119,2025-06-15,2026-03-17,20630.79,Missed,Middle income,1,1,1
6645,Amy,Martin,Male,1979-05-31,Port Valerie,Florida,Bussiness,143177.0,2024-03-08,224,177099.0,21.25,36,Active,2025-11-22,12889,2025-11-06,2025-12-05,43861.71,Late,High income,0,0,0
6648,Johnny,Le,Male,1978-04-03,New Amandastad,South Carolina,Freelancer,185337.0,2026-03-21,12265,174172.0,17.15,12,Closed,2024-05-23,3245,2026-03-02,2025-06-19,31705.37,On-Time,High income,0,0,0
6648,Johnny,Le,Male,1978-04-03,New Amandastad,South Carolina,Freelancer,185337.0,2026-03-21,12265,174172.0,17.15,12,Closed,2024-05-23,9961,2025-12-22,2025-06-27,11191.43,Late,High income,0,0,0
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,3748,900879.0,22.41,6,Default,2024-09-20,15424,2026-02-24,2025-08-23,21087.65,On-Time,Low income,1,1,0
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,3748,900879.0,22.41,6,Default,2024-09-20,16280,2025-11-18,2026-03-08,16976.44,Missed,Low income,1,1,1
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,8928,279708.0,15.24,6,Active,2024-10-13,9043,2025-08-24,2025-10-20,23534.34,Missed,Low income,0,0,1
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,8928,279708.0,15.24,6,Active,2024-10-13,9351,2026-02-28,2025-07-03,38804.45,Missed,Low income,0,0,1
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,8928,279708.0,15.24,6,Active,2024-10-13,13573,2026-05-01,2025-06-25,15471.37,Missed,Low income,0,0,1
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,8928,279708.0,15.24,6,Active,2024-10-13,14257,2026-04-02,2026-04-09,27387.16,On-Time,Low income,0,0,0
6650,Michelle,King,Female,1976-01-13,Lewischester,Kentucky,Freelancer,46875.0,2025-08-16,12642,63930.0,19.12,6,Default,2025-07-05,8850,2025-09-08,2025-08-15,14146.07,Late,Low income,1,0,0
6651,Michael,Knight,Female,1973-02-22,South Roger,Washington,Self-Employed,68619.0,2025-06-29,2897,141979.0,15.68,24,Closed,2025-12-09,7375,2025-12-16,2026-02-28,3034.7,Missed,Middle income,0,0,1
6651,Michael,Knight,Female,1973-02-22,South Roger,Washington,Self-Employed,68619.0,2025-06-29,2897,141979.0,15.68,24,Closed,2025-12-09,13552,2026-03-09,2025-10-05,14294.53,Late,Middle income,0,0,0
6652,Brittany,Coleman,Male,1995-12-27,South James,Georgia,Freelancer,86420.0,2025-08-01,4241,397630.0,19.73,36,Default,2025-05-09,9335,2025-12-16,2025-07-24,36264.67,On-Time,Middle income,1,0,0
6652,Brittany,Coleman,Male,1995-12-27,South James,Georgia,Freelancer,86420.0,2025-08-01,4241,397630.0,19.73,36,Default,2025-05-09,12006,2025-08-24,2026-02-07,22232.19,Missed,Middle income,1,0,1
6653,Nichole,Cox,Female,2003-07-03,Bradleyburgh,North Dakota,Salaried,192327.0,2024-11-05,3174,926770.0,22.71,6,Default,2025-11-14,9325,2025-10-02,2025-11-09,44379.5,Late,High income,1,1,0
6653,Nichole,Cox,Female,2003-07-03,Bradleyburgh,North Dakota,Salaried,192327.0,2024-11-05,6047,323203.0,21.33,36,Closed,2025-05-24,4433,2026-05-05,2025-08-04,10456.47,Missed,High income,0,0,1
6653,Nichole,Cox,Female,2003-07-03,Bradleyburgh,North Dakota,Salaried,192327.0,2024-11-05,6047,323203.0,21.33,36,Closed,2025-05-24,18851,2025-07-30,2025-05-28,29787.83,Missed,High income,0,0,1
6654,Jeffery,Combs,Male,1993-09-26,Montgomeryville,South Carolina,Freelancer,33583.0,2023-09-29,5650,695026.0,13.71,12,Default,2025-07-14,1453,2026-02-24,2026-01-13,10933.46,Late,Low income,1,1,0
6654,Jeffery,Combs,Male,1993-09-26,Montgomeryville,South Carolina,Freelancer,33583.0,2023-09-29,5650,695026.0,13.71,12,Default,2025-07-14,12001,2026-04-04,2026-04-30,7297.68,Missed,Low income,1,1,1
6654,Jeffery,Combs,Male,1993-09-26,Montgomeryville,South Carolina,Freelancer,33583.0,2023-09-29,8960,595162.0,17.2,36,Active,2024-11-05,13096,2025-07-03,2026-04-15,18659.72,Missed,Low income,0,1,1
6654,Jeffery,Combs,Male,1993-09-26,Montgomeryville,South Carolina,Freelancer,33583.0,2023-09-29,8960,595162.0,17.2,36,Active,2024-11-05,16132,2025-05-23,2026-01-27,5072.0,Missed,Low income,0,1,1
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,3399,2026-04-16,2026-03-01,33322.07,Late,High income,0,1,0
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,5502,2026-01-19,2026-04-26,44323.0,Late,High income,0,1,0
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,7954,2026-01-05,2026-03-29,3758.14,On-Time,High income,0,1,0
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,8598,2025-10-08,2026-02-08,44956.68,Late,High income,0,1,0
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,9827,2025-12-13,2026-01-13,45209.24,Missed,High income,0,1,1
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,4179,827904.0,15.59,6,Active,2024-05-30,16794,2026-03-27,2025-08-22,20517.05,Missed,High income,0,1,1
6655,Matthew,Williams,Female,1980-11-22,Jonathanchester,Minnesota,Freelancer,198357.0,2025-11-23,8398,250822.0,11.27,12,Closed,2024-05-13,2056,2025-08-23,2025-09-18,35700.66,Late,High income,0,0,0
6656,Allison,Marshall,Female,1967-11-11,Port Donaldborough,New York,Freelancer,119595.0,2024-12-04,14975,762495.0,9.53,36,Closed,2025-10-21,3299,2025-10-24,2025-09-08,45146.88,Late,High income,0,1,0
6657,Logan,Alexander,Male,1970-12-05,South Kristinaburgh,Alaska,Salaried,46524.0,2024-03-04,12362,834171.0,19.54,48,Active,2024-08-28,833,2026-02-23,2025-05-30,44878.03,Late,Low income,0,1,0
6657,Logan,Alexander,Male,1970-12-05,South Kristinaburgh,Alaska,Salaried,46524.0,2024-03-04,12362,834171.0,19.54,48,Active,2024-08-28,1381,2026-03-08,2026-04-01,44041.79,Late,Low income,0,1,0
6657,Logan,Alexander,Male,1970-12-05,South Kristinaburgh,Alaska,Salaried,46524.0,2024-03-04,12362,834171.0,19.54,48,Active,2024-08-28,3985,2025-12-16,2025-07-30,23374.87,On-Time,Low income,0,1,0
6657,Logan,Alexander,Male,1970-12-05,South Kristinaburgh,Alaska,Salaried,46524.0,2024-03-04,12362,834171.0,19.54,48,Active,2024-08-28,15921,2025-11-25,2025-09-26,49486.7,On-Time,Low income,0,1,0
6658,Adam,Johnson,Male,1982-01-30,Wilsonmouth,Wyoming,Self-Employed,44571.0,2023-09-28,869,979818.0,16.28,24,Closed,2024-09-02,8808,2025-12-17,2025-08-18,18854.13,On-Time,Low income,0,1,0
6660,Jessica,Myers,Male,1997-05-05,Laraland,Texas,Freelancer,196052.0,2024-08-04,3903,966346.0,22.01,24,Default,2025-08-07,7499,2025-05-30,2025-06-12,16753.13,Late,High income,1,1,0
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,4687,986381.0,10.4,36,Active,2025-01-27,2715,2026-02-21,2025-05-27,29740.55,Missed,High income,0,1,1
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,4687,986381.0,10.4,36,Active,2025-01-27,15064,2026-04-28,2025-07-15,11642.92,Missed,High income,0,1,1
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,4687,986381.0,10.4,36,Active,2025-01-27,19217,2025-07-01,2025-07-14,26888.59,Late,High income,0,1,0
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,8453,83956.0,20.98,24,Closed,2025-04-20,4657,2025-11-23,2026-04-10,7701.11,On-Time,High income,0,0,0
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,8453,83956.0,20.98,24,Closed,2025-04-20,5214,2025-08-29,2026-04-13,19295.9,Missed,High income,0,0,1
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,9310,753798.0,10.94,36,Closed,2025-09-07,6139,2026-01-23,2026-01-15,46023.45,Missed,High income,0,1,1
6661,Joseph,Pena,Female,1978-02-11,East Michael,Delaware,Bussiness,151422.0,2024-01-29,9310,753798.0,10.94,36,Closed,2025-09-07,6678,2025-12-05,2025-12-25,15970.81,Missed,High income,0,1,1
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,6323,127780.0,21.25,12,Active,2025-12-30,13599,2026-01-12,2025-07-13,30760.06,On-Time,Middle income,0,0,0
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,9543,979588.0,8.26,36,Default,2024-11-24,19568,2025-05-15,2025-09-22,8261.73,Late,Middle income,1,1,0
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,10264,368256.0,11.73,12,Closed,2024-07-08,12520,2025-05-18,2025-12-27,27916.15,Missed,Middle income,0,0,1
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,10264,368256.0,11.73,12,Closed,2024-07-08,17868,2026-02-03,2026-01-21,31123.28,Late,Middle income,0,0,0
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,13584,532866.0,9.29,36,Active,2024-12-02,7114,2025-05-24,2026-01-19,11114.06,Late,Middle income,0,1,0
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,13584,532866.0,9.29,36,Active,2024-12-02,8515,2025-06-08,2025-06-11,17831.03,Missed,Middle income,0,1,1
6662,Christopher,Martinez,Female,1972-12-25,Lake Eugeneland,Arizona,Self-Employed,93401.0,2025-10-01,13584,532866.0,9.29,36,Active,2024-12-02,8909,2025-07-24,2025-06-22,38340.34,Missed,Middle income,0,1,1
6663,Michael,Lee,Male,1969-06-15,Thompsonfort,Alaska,Bussiness,116815.0,2023-06-17,14493,916445.0,12.97,36,Default,2026-02-01,6107,2026-03-13,2026-01-25,30851.48,On-Time,High income,1,1,0
6663,Michael,Lee,Male,1969-06-15,Thompsonfort,Alaska,Bussiness,116815.0,2023-06-17,14493,916445.0,12.97,36,Default,2026-02-01,12534,2025-10-27,2025-11-11,47584.74,Late,High income,1,1,0
6663,Michael,Lee,Male,1969-06-15,Thompsonfort,Alaska,Bussiness,116815.0,2023-06-17,14493,916445.0,12.97,36,Default,2026-02-01,13298,2025-07-23,2025-08-14,6325.59,Late,High income,1,1,0
6667,Thomas,Lee,Male,2004-07-06,Norristown,Kentucky,Freelancer,62706.0,2025-02-01,3926,799778.0,14.47,6,Default,2024-12-06,7080,2025-06-05,2026-03-28,41196.69,Late,Middle income,1,1,0
6669,Carolyn,Holland,Female,1978-04-24,New Andrewtown,Indiana,Self-Employed,66096.0,2023-07-14,3590,599142.0,9.69,48,Closed,2025-07-12,7341,2026-04-09,2026-03-19,32129.83,Missed,Middle income,0,1,1
6670,Danny,Adams,Female,1993-06-14,Gregoryfort,Nevada,Self-Employed,130486.0,2024-12-02,1946,728265.0,18.21,12,Default,2024-05-17,8187,2026-05-09,2026-01-16,30086.84,Late,High income,1,1,0
6670,Danny,Adams,Female,1993-06-14,Gregoryfort,Nevada,Self-Employed,130486.0,2024-12-02,1946,728265.0,18.21,12,Default,2024-05-17,12394,2025-10-25,2025-07-26,49919.83,On-Time,High income,1,1,0
6670,Danny,Adams,Female,1993-06-14,Gregoryfort,Nevada,Self-Employed,130486.0,2024-12-02,1946,728265.0,18.21,12,Default,2024-05-17,18416,2025-11-17,2026-03-22,45181.0,Missed,High income,1,1,1
6670,Danny,Adams,Female,1993-06-14,Gregoryfort,Nevada,Self-Employed,130486.0,2024-12-02,1946,728265.0,18.21,12,Default,2024-05-17,19408,2026-04-11,2025-09-27,11755.4,On-Time,High income,1,1,0
6671,Jasmine,Sweeney,Male,1985-01-07,Aaronstad,Utah,Self-Employed,145982.0,2026-02-25,7753,393261.0,21.58,48,Active,2026-03-07,212,2025-08-02,2026-01-01,36097.28,Missed,High income,0,0,1
6671,Jasmine,Sweeney,Male,1985-01-07,Aaronstad,Utah,Self-Employed,145982.0,2026-02-25,11196,522355.0,22.84,24,Active,2025-03-20,14612,2026-02-21,2025-10-16,39681.68,Missed,High income,0,1,1
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,3921,649578.0,20.15,48,Closed,2024-06-21,6551,2025-06-07,2025-06-21,23468.24,On-Time,Middle income,0,1,0
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,4302,672813.0,20.9,24,Active,2025-11-30,4840,2025-10-06,2025-08-14,45018.01,Missed,Middle income,0,1,1
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,4302,672813.0,20.9,24,Active,2025-11-30,11458,2025-11-11,2025-11-13,16321.28,Late,Middle income,0,1,0
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,4302,672813.0,20.9,24,Active,2025-11-30,17615,2026-02-16,2025-06-12,4683.75,Missed,Middle income,0,1,1
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,11105,702003.0,8.22,6,Default,2024-11-26,8741,2025-10-26,2026-03-28,21699.7,Late,Middle income,1,1,0
6672,Michelle,Martin,Male,1971-09-22,Jessicachester,Arizona,Bussiness,86008.0,2023-07-13,11105,702003.0,8.22,6,Default,2024-11-26,11217,2025-08-13,2026-04-27,16913.93,On-Time,Middle income,1,1,0
